Destination,Airline,Flight Stops,Per Person Price,Journey_Month,Num_Places_Visited,Package Type_Deluxe,Package Type_Luxury,Package Type_Premium,Package Type_Standard,Start City_New Delhi,Journey_Day_Monday,Journey_Day_Saturday,Journey_Day_Sunday,Journey_Day_Thursday,Journey_Day_Tuesday,Journey_Day_Wednesday,Is_Peak_Season,Trip_Complexity
164,290,0,34943.5,9,1,False,True,False,False,False,False,False,False,False,True,False,0,1
332,94,1,12835.0,7,3,True,False,False,False,True,False,False,False,False,False,False,0,6
123,290,0,16404.0,5,1,False,False,True,False,False,False,False,False,False,False,False,1,1
285,129,0,36273.0,1,2,False,False,True,False,True,True,False,False,False,False,False,0,2
331,231,1,9537.0,10,2,True,False,False,False,False,False,False,False,False,False,True,0,4
477,114,2,15838.0,10,2,False,False,False,True,True,True,False,False,False,False,False,0,6
441,114,1,20238.0,3,5,True,False,False,False,True,False,False,True,False,False,False,0,10
149,290,0,51183.0,0,3,False,True,False,False,True,False,False,True,False,False,False,0,3
70,231,0,28051.5,9,4,False,True,False,False,True,False,False,True,False,False,False,0,4
279,169,2,26694.0,2,2,False,False,False,True,False,False,False,False,True,False,False,1,6
373,291,0,25731.5,6,3,False,False,True,False,True,True,False,False,False,False,False,1,3
547,247,1,22977.0,5,5,True,False,False,False,False,False,False,False,False,True,False,1,10
153,291,0,13391.0,8,1,False,False,True,False,False,False,False,True,False,False,False,1,1
421,231,2,7770.0,9,1,False,False,False,True,False,False,False,False,True,False,False,0,3
201,290,0,11986.5,5,1,False,False,True,False,True,False,True,False,False,False,False,1,1
532,247,0,26795.0,10,4,False,False,True,False,False,False,False,False,True,False,False,0,4
53,284,2,28725.0,0,3,False,False,False,True,False,False,False,False,False,True,False,0,9
549,114,0,13303.0,3,2,False,True,False,False,True,False,False,False,False,False,False,0,2
408,291,0,20397.5,10,4,False,False,True,False,False,False,False,True,False,False,False,0,4
308,290,0,18376.5,10,2,False,True,False,False,True,False,False,False,True,False,False,0,2
93,114,0,25394.0,1,7,False,False,True,False,True,True,False,False,False,False,False,0,7
182,94,1,12268.5,6,1,True,False,False,False,True,False,False,False,False,False,True,1,2
182,231,1,16678.0,8,1,True,False,False,False,True,False,True,False,False,False,False,1,2
171,125,2,27243.0,1,3,False,False,False,True,False,False,False,False,False,True,False,0,9
176,231,2,23685.5,0,3,False,False,False,True,False,False,False,True,False,False,False,0,9
481,290,0,11635.5,5,1,False,True,False,False,False,True,False,False,False,False,False,1,1
88,231,0,12176.5,3,3,False,False,True,False,False,False,False,True,False,False,False,0,3
86,239,0,19817.0,4,4,False,False,True,False,False,False,True,False,False,False,False,1,4
268,145,2,13923.0,8,1,False,False,False,False,True,True,False,False,False,False,False,1,3
532,247,2,17475.5,8,4,False,False,False,True,False,False,False,False,False,False,False,1,12
321,114,1,12411.5,0,2,True,False,False,False,True,False,False,False,True,False,False,0,4
222,290,0,6912.5,7,3,False,True,False,False,True,False,True,False,False,False,False,0,3
35,193,2,27680.5,10,1,False,False,False,True,True,False,False,False,True,False,False,0,3
499,290,1,19629.0,9,5,True,False,False,False,True,False,True,False,False,False,False,0,10
13,290,2,4758.5,8,1,False,False,False,False,True,False,True,False,False,False,False,1,3
292,247,1,22982.5,2,1,True,False,False,False,False,False,False,False,True,False,False,1,2
328,1,0,28051.0,11,2,False,False,True,False,False,False,False,True,False,False,False,0,2
513,128,0,73016.5,3,1,False,True,False,False,True,False,False,False,False,False,False,0,1
213,94,2,18453.5,7,5,False,False,False,True,False,False,False,False,False,True,False,0,15
135,290,1,9900.5,6,2,True,False,False,False,False,False,True,False,False,False,False,1,4
216,29,0,28083.5,6,4,False,False,True,False,True,False,False,False,False,False,True,1,4
424,114,0,29747.0,1,2,False,False,True,False,True,False,False,False,False,False,False,0,2
559,291,0,23504.5,1,2,False,False,True,False,True,False,False,False,False,True,False,0,2
167,125,2,27224.0,9,3,False,False,False,True,False,False,True,False,False,False,False,0,9
164,290,0,81109.0,6,1,False,False,True,False,False,True,False,False,False,False,False,1,1
89,94,0,15132.0,8,4,False,False,True,False,False,False,False,False,True,False,False,1,4
370,231,0,22461.0,10,2,False,False,True,False,False,False,False,False,False,True,False,0,2
499,290,2,18503.5,7,5,False,False,False,True,True,False,True,False,False,False,False,0,15
446,231,2,20413.0,10,2,False,False,False,True,True,False,False,True,False,False,False,0,6
539,290,1,10821.0,11,2,True,False,False,False,True,False,False,False,False,False,False,0,4
176,231,0,39412.0,5,3,False,False,True,False,True,False,False,False,True,False,False,1,3
49,247,0,24932.0,9,4,False,False,True,False,True,True,False,False,False,False,False,0,4
103,253,2,27701.0,3,1,False,False,False,True,False,False,False,True,False,False,False,0,3
330,232,1,16781.5,11,3,True,False,False,False,False,False,False,False,False,False,True,0,6
368,290,2,8650.0,0,2,False,False,False,True,False,False,False,True,False,False,False,0,6
249,253,0,39202.0,11,4,False,True,False,False,False,False,False,False,False,False,True,0,4
108,94,2,10940.5,0,1,False,False,False,True,True,False,False,False,False,False,True,0,3
98,94,2,22496.5,0,4,False,False,False,True,True,False,False,True,False,False,False,0,12
159,290,1,12871.0,5,1,True,False,False,False,False,False,False,False,True,False,False,1,2
371,290,1,18811.5,5,3,True,False,False,False,False,False,False,False,False,True,False,1,6
234,145,1,12967.5,0,1,True,False,False,False,True,False,True,False,False,False,False,0,2
468,290,0,15855.0,0,2,False,False,True,False,False,False,False,False,True,False,False,0,2
549,145,0,18249.0,9,2,False,False,True,False,False,False,False,False,False,True,False,0,2
164,114,2,14344.5,5,1,False,False,False,True,False,False,True,False,False,False,False,1,3
529,247,0,31147.0,6,4,False,True,False,False,False,False,True,False,False,False,False,1,4
321,1,2,13902.5,3,2,False,False,False,True,True,False,True,False,False,False,False,0,6
482,290,2,8348.5,8,2,False,False,False,True,True,False,True,False,False,False,False,1,6
145,290,0,47602.0,10,3,False,False,True,False,True,False,True,False,False,False,False,0,3
176,125,0,40927.5,9,3,False,True,False,False,True,False,False,False,False,False,True,0,3
65,290,2,6329.0,8,2,False,False,False,True,True,False,False,False,False,True,False,1,6
417,290,0,17978.0,6,4,False,False,True,False,True,True,False,False,False,False,False,1,4
404,124,2,29236.0,1,7,False,False,False,True,False,True,False,False,False,False,False,0,21
537,239,1,13863.5,9,4,True,False,False,False,False,True,False,False,False,False,False,0,8
179,231,2,23356.0,9,3,False,False,False,True,True,False,False,False,True,False,False,0,9
260,290,1,6224.0,6,2,True,False,False,False,False,False,False,False,False,True,False,1,4
30,94,0,22022.5,3,2,False,True,False,False,False,False,False,False,False,False,False,0,2
194,290,2,7743.0,7,2,False,False,False,True,True,False,False,False,False,False,False,0,6
130,290,1,9537.5,0,2,True,False,False,False,True,False,False,False,True,False,False,0,4
481,290,2,9170.5,7,1,False,False,False,True,False,False,False,False,False,False,True,0,3
297,128,1,19216.0,0,4,True,False,False,False,True,False,False,False,False,True,False,0,8
182,94,1,18384.5,11,1,True,False,False,False,False,True,False,False,False,False,False,0,2
347,1,2,8843.0,0,1,False,False,False,True,False,False,False,False,True,False,False,0,3
182,290,1,9450.0,6,1,True,False,False,False,True,False,False,False,False,False,False,1,2
217,105,2,14838.5,4,3,False,False,False,True,True,False,False,False,False,False,True,1,9
559,114,0,18343.0,7,2,False,False,True,False,True,False,False,False,False,False,True,0,2
155,94,0,15627.5,5,2,False,False,True,False,True,False,False,True,False,False,False,1,2
196,231,1,27140.5,11,3,True,False,False,False,True,False,False,False,True,False,False,0,6
493,231,1,17042.0,7,4,True,False,False,False,True,False,False,False,False,False,True,0,8
182,231,1,13186.0,2,1,True,False,False,False,True,False,False,False,False,False,True,1,2
216,29,1,28793.5,5,4,True,False,False,False,True,False,False,False,False,False,True,1,8
479,290,0,18291.5,9,3,False,False,True,False,False,False,False,True,False,False,False,0,3
297,136,0,21759.0,3,4,False,True,False,False,True,False,True,False,False,False,False,0,4
422,94,0,24800.0,10,2,False,False,True,False,True,False,False,True,False,False,False,0,2
540,290,1,15634.5,9,3,True,False,False,False,True,False,True,False,False,False,False,0,6
236,290,0,27687.0,9,6,False,False,True,False,True,False,False,False,True,False,False,0,6
35,161,0,25849.5,0,1,False,True,False,False,False,False,True,False,False,False,False,0,1
217,95,0,24978.0,1,3,False,False,True,False,False,True,False,False,False,False,False,0,3
532,114,2,11320.0,8,4,False,False,False,True,True,False,False,True,False,False,False,1,12
184,114,2,9676.5,9,3,False,False,False,True,True,False,False,False,False,False,False,0,9
560,114,0,14562.5,10,2,False,False,True,False,True,False,False,False,False,False,True,0,2
323,231,0,21649.5,7,3,False,False,True,False,True,False,True,False,False,False,False,0,3
182,114,2,15144.0,8,1,False,False,False,True,True,True,False,False,False,False,False,1,3
144,290,2,11272.5,3,2,False,False,False,True,True,False,False,False,True,False,False,0,6
103,243,0,19594.5,7,1,False,True,False,False,False,False,False,False,False,False,False,0,1
129,125,0,11854.5,2,1,False,True,False,False,False,False,False,False,False,False,False,1,1
501,290,2,4338.5,1,1,False,False,False,True,True,False,False,False,False,True,False,0,3
182,94,1,13032.0,10,1,True,False,False,False,True,False,False,True,False,False,False,0,2
173,231,0,40963.0,10,4,False,False,True,False,True,True,False,False,False,False,False,0,4
144,114,2,22636.5,4,2,False,False,False,True,True,False,True,False,False,False,False,1,6
417,231,2,20754.0,8,4,False,False,False,True,False,False,False,False,False,False,True,1,12
232,105,0,25794.0,3,2,False,True,False,False,False,False,False,False,False,True,False,0,2
479,231,2,22950.0,9,3,False,False,False,False,False,True,False,False,False,False,False,0,9
270,231,0,22238.5,4,2,False,False,True,False,True,False,False,False,False,False,True,1,2
232,125,2,16781.0,10,2,False,False,False,True,True,False,False,False,True,False,False,0,6
296,290,0,8578.0,8,3,False,False,True,False,True,False,False,False,False,False,False,1,3
144,231,1,26074.5,6,2,True,False,False,False,False,False,True,False,False,False,False,1,4
103,290,1,7909.0,1,1,True,False,False,False,True,True,False,False,False,False,False,0,2
421,231,1,14457.0,6,1,True,False,False,False,True,False,True,False,False,False,False,1,2
323,145,1,17739.5,10,3,True,False,False,False,True,False,False,True,False,False,False,0,6
316,231,1,18311.5,7,4,True,False,False,False,True,False,False,False,False,False,False,0,8
12,114,1,8265.0,7,2,True,False,False,False,True,False,False,False,False,True,False,0,4
184,247,2,15769.0,8,3,False,False,False,True,True,True,False,False,False,False,False,1,9
116,125,1,28457.0,0,3,True,False,False,False,True,False,False,True,False,False,False,0,6
419,9,2,25953.5,6,4,False,False,False,True,True,False,False,False,False,True,False,1,12
491,290,0,24357.0,10,4,False,True,False,False,False,False,False,False,True,False,False,0,4
149,290,0,25450.5,1,3,False,False,True,False,True,False,False,False,False,True,False,0,3
347,290,0,25398.0,9,1,False,False,True,False,True,False,True,False,False,False,False,0,1
144,114,0,36928.0,2,2,False,True,False,False,True,False,True,False,False,False,False,1,2
488,291,0,33029.5,8,3,False,True,False,False,True,False,False,False,False,True,False,1,3
505,129,1,29680.5,2,5,True,False,False,False,True,False,False,True,False,False,False,1,10
323,1,2,18047.0,0,3,False,False,False,True,True,False,False,False,False,False,False,0,9
193,290,0,3540.5,5,1,False,False,True,False,False,False,False,False,True,False,False,1,1
6,310,2,17959.0,6,4,False,False,False,True,False,False,True,False,False,False,False,1,12
413,231,0,21844.5,8,3,False,True,False,False,False,False,False,True,False,False,False,1,3
2,290,1,3919.5,8,1,True,False,False,False,True,False,False,False,False,False,True,1,2
359,291,1,20287.5,6,3,True,False,False,False,False,True,False,False,False,False,False,1,6
201,231,1,19197.0,8,1,True,False,False,False,True,False,False,True,False,False,False,1,2
153,290,2,4976.0,8,1,False,False,False,True,False,False,False,False,False,True,False,1,3
513,125,2,24839.5,10,1,False,False,False,True,True,False,False,False,False,True,False,0,3
216,239,0,17088.5,2,4,False,False,True,False,True,True,False,False,False,False,False,1,4
309,290,2,7636.5,6,2,False,False,False,True,True,False,False,False,False,False,False,1,6
201,231,2,13828.0,3,1,False,False,False,True,True,False,True,False,False,False,False,0,3
176,231,0,42605.5,2,3,False,True,False,False,True,False,False,False,True,False,False,1,3
155,307,1,21249.5,8,2,True,False,False,False,False,False,False,False,False,True,False,1,4
201,290,1,4790.5,0,1,True,False,False,False,True,False,False,False,False,True,False,0,2
97,128,2,26142.0,11,7,False,False,False,True,False,False,False,False,False,False,True,0,21
494,105,0,29438.0,11,3,False,True,False,False,False,False,False,False,True,False,False,0,3
87,239,2,12582.0,5,3,False,False,False,True,True,True,False,False,False,False,False,1,9
67,310,2,16539.5,5,3,False,False,False,True,False,True,False,False,False,False,False,1,9
246,129,1,22656.0,8,3,True,False,False,False,True,False,False,False,False,False,True,1,6
347,114,1,10744.0,5,1,True,False,False,False,True,False,False,False,True,False,False,1,2
495,290,0,33422.5,10,4,False,False,True,False,False,False,False,False,False,False,False,0,4
489,290,0,27692.0,8,3,False,False,True,False,True,False,False,False,False,False,False,1,3
246,129,2,24776.5,2,3,False,False,False,True,False,True,False,False,False,False,False,1,9
481,94,0,32353.5,8,1,False,False,True,False,True,False,False,False,False,True,False,1,1
489,114,0,30370.5,1,3,False,True,False,False,False,False,False,False,False,False,False,0,3
531,247,1,12714.0,5,3,True,False,False,False,True,False,False,True,False,False,False,1,6
182,290,2,6214.0,10,1,False,False,False,True,True,False,False,True,False,False,False,0,3
48,290,2,8842.5,7,3,False,False,False,True,False,False,False,False,False,False,False,0,9
255,114,2,11665.5,2,2,False,False,False,True,True,False,False,False,False,False,True,1,6
155,290,0,7878.0,11,2,False,True,False,False,True,False,False,False,False,False,True,0,2
357,114,0,20760.5,7,2,False,False,True,False,True,False,False,False,False,True,False,0,2
182,290,2,3704.0,9,1,False,False,False,True,False,False,False,False,False,True,False,0,3
176,114,2,27861.0,11,3,False,False,False,True,True,False,False,False,False,False,False,0,9
69,299,0,25069.5,5,4,False,False,True,False,False,False,False,False,True,False,False,1,4
48,125,1,15204.5,0,3,True,False,False,False,True,False,False,False,False,False,True,0,6
65,290,2,7149.0,2,2,False,False,False,True,False,False,False,True,False,False,False,1,6
181,128,1,23464.0,5,2,True,False,False,False,True,False,False,False,False,False,False,1,4
130,290,0,8571.0,1,2,False,False,True,False,True,False,False,False,False,True,False,0,2
